492	Eld, George
493	Eld, George
494	Eld, George
495	Allde, Edward
496	Purfoot, Thomas (2)
498	Alsop, Bernard
498	Fawcet, Thomas
499	Allde, Edward
501	Jaggard, William
502	Jaggard, William
503	Jaggard, Isaac
529	Raworth, John
506	Eld, George
507	Eld, George
508	Eld, George
509	Bradock, Richard
511	Ballard, Henry
512	Creede, Thomas
513	Eld, George
514	Mathewes, Augustine
515	Purfoot, Thomas (2)
517	Okes, Nicholas
518	Jaggard, William
519	Bell, Jane
520	Eld, George
521	Allde, Edward
522	Bradock, Richard
523	Bradock, Richard
524	Jaggard, William
525	Allde, Edward
526	Allde, Edward
527	Purfoot, Thomas (2)
530	Ballard, Henry
531	Okes, John
532	Okes, Nicholas
533	Okes, Nicholas
534	Okes, Nicholas
535	Mathewes, Augustine
536	Windet, John
537	Windet, John
538	Eld, George
539	Eld, George
540	Okes, Nicholas
541	Okes, Nicholas
542	Okes, Nicholas
543	Okes, Nicholas
544	Allde, Edward
545	Allde, Edward
546	White, William
547	White, William
548	Stafford, Simon
549	Norton, John (2)
550	Norton, John (2)
551	Cotes, Thomas
552	Okes, Nicholas
553	Allde, Edward
554	Purfoot, Thomas (2)
555	Allde, Edward
556	Cotes, Thomas
557	Mathewes, Augustine
5104	Beale, John
559	Stansby, William
560	Allde, Edward
769	Harper, Thomas
562	Eld, George
563	Eld, George
564	Norton, John (2)
565	Snodham, Thomas
566	Snodham, Thomas
567	Okes, Nicholas
568	Jaggard, William
569	Jaggard, William
570	Stansby, William
571	Okes, Nicholas
573	Stansby, William
574	Okes, Nicholas
575	Jaggard, William
576	Okes, Nicholas
578	Okes, Nicholas
579	Snodham, Thomas
580	Stansby, William
581	Stansby, William
582	Creede, Thomas
583	Okes, Nicholas
584	Norton, John (2)
585	Snodham, Thomas
586	Creede, Thomas
587	Creede, Thomas
609	Beale, John
610	Allde, Edward
611	Okes, Nicholas
613	Flesher, Miles
588	Kingston, Felix
589	Kingston, Felix
590	Eld, George
591	Eld, George
592	Kingston, Felix
593	Okes, Nicholas
759	Norton, John (2)
595	Okes, Nicholas
599	Snodham, Thomas
600	Snodham, Thomas
601	Okes, Nicholas
602	Norton, John (2)
603	Norton, John (2)
604	Okes, Nicholas
605	Okes, Nicholas
606	Okes, Nicholas
607	Okes, Nicholas
608	Okes, Nicholas
614	Allde, Edward
615	Allde, Edward
616	Legat, John (1)
617	Stansby, William
618	Stansby, William
619	Purslowe, George
620	Creede, Thomas
