deep_id	greg	stc	author_name	title12	11a	22607	Skelton, John	Magnificence
5072.02	312a	n/a	Middleton, Thomas	The Entertainment on Michaelmas Day 1613 (The Running Stream Entertainment) (The New River Entertainment)
5064.01	223c	n/a	Daniel, Samuel	Philotas
5069		4968	Chapman, George	The Conspiracy and Tragedy of Charles Duke of Byron
5069.02	275a	n/a	Chapman, George	The Tragedy of Charles Duke of Byron
5068		14761	Jonson, Ben	The Characters of Two Royal Masques
5068.03	271a	n/a	Jonson, Ben	The Masque at Lord Haddington's Marriage (The Hue and Cry after Cupid)
5022		14646	Shakespeare, William	1 & 2 The Troublesome Reign of King John
5065		6242	Daniel, Samuel	Certain Small Works
5073		4545	Campion, Thomas	A Relation of the Late Royal Entertainment
5149		F1466A	Ford, John	Comedies, Tragicomedies, and Tragedies
852	504c	13354	Heywood, Thomas	Love's Mistress, or The Queen's Masque (Cupid and Psyche, or Cupid's Mistress)
5065.01	223di	n/a	Daniel, Samuel	Philotas
5065.02	223dii	n/a	Daniel, Samuel	Philotas
5066		6243	Daniel, Samuel	Certain Small Works
5072		17904	Middleton, Thomas	The Triumphs of Truth; The Entertainment on Michaelmas Day 1613
5034		22544	Sidney, Philip	The Countess of Pembroke's Arcadia
5035		22544a	Sidney, Philip	The Countess of Pembroke's Arcadia
5062		345	Alexander, William	The Monarchic Tragedies
5062.02	196c	n/a	Alexander, William	Darius
5062.03	260b	n/a	Alexander, William	The Alexandraean Tragedy
5062.04	261b	n/a	Alexander, William	Julius Caesar
5074		14751	Jonson, Ben	The Works
5074.02	163d*	n/a	J., B.	Every Man Out of His Humor
5074.03	163d†	n/a	J., B.	Every Man Out of His Humor
5074.04	163d§	n/a	J., B.	Every Man Out of His Humor
5074.05	163d‡	n/a	J., B.	Every Man Out of His Humor
5074.01	176b	n/a	J., B.	Every Man in His Humor
5074.06	181b*	n/a	J., B.	Cynthia's Revels, or The Fountain of Self-Love
5074.07	181b†	n/a	J., B.	Cynthia's Revels, or The Fountain of Self-Love
5074.08	186b*	n/a	J., B.	Poetaster, or The Arraignment
5074.09	186b+	n/a	J., B.	Poetaster, or The Arraignment
5074.10	186b§	n/a	J., B.	Poetaster, or The Arraignment
5074.17	200b	n/a	J., B.	The Coronation Triumph (The Entertainment through London)
5074.18	201b	n/a	J., B.	The Entertainment of the Queen and Prince at Althorp (The Satyr)
5074.11	216b	n/a	J., B.	Sejanus His Fall
5074.12	259b	n/a	J., B.	Volpone, or The Fox
5074.16	296b	n/a	J., B.	Catiline His Conspiracy
5074.15	303b	n/a	J., B.	The Alchemist
5074.13	304b*	n/a	J., B.	Epicene, or The Silent Woman
5074.14	304b†	n/a	J., B.	Epicene, or The Silent Woman
5075		14752	Jonson, Ben	The Works
5077		26101	Shakespeare, William	The Whole Contention Between the Two Famous Houses, Lancaster and York
1145	777aii	L3504A	Marlowe, Christopher	Lust's Dominion, or The Lascivious Queen
363	204b	6501.5	Dekker, Thomas	1 The Honest Whore (1 The Converted Courtesan)
5077.03	284d	n/a	Shakespeare, William	Pericles, Prince of Tyre
5078		17886	Middleton, Thomas	Honorable Entertainments
5036		22545	Alexander, William	The Countess of Pembroke's Arcadia
5036		22545	Sidney, Philip	The Countess of Pembroke's Arcadia
5023		14647	Shakespeare, William	1 & 2 The Troublesome Reign of King John
5071.01	291a	n/a	Daniel, Samuel	Tethys' Festival, or The Queen's Wake
5023.02	102c	n/a	Shakespeare, William	2 The Troublesome Reign of King John
5177		M1480	M., J.	Two Plays
5037		22545.5	Sidney, Philip	The Countess of Pembroke's Arcadia
5178		M1480	M., J.	Two Plays
5038		22545.7	Sidney, Philip	The Countess of Pembroke's Arcadia
5045		22550	B., R.	The Countess of Pembroke's Arcadia
5039		22546	Sidney, Philip	The Countess of Pembroke's Arcadia
5079		6238	Daniel, Samuel	The Whole Works
5079.04	207c	n/a	Daniel, Samuel	The Vision of the Twelve Goddesses (The Masque at Hampton Court)
5079.01	223e	n/a	Daniel, Samuel	Philotas
5079.03	227d	n/a	Daniel, Samuel	The Queen's Arcadia (Arcadia Reformed)
5079.02	325b	n/a	Daniel, Samuel	Hymen's Triumph
5081		22273	Shakespeare, William	Comedies, Histories, and Tragedies
5090		23897	Terence	The Two First Comedies
5090		23897	Newman, Thomas	The Two First Comedies
5115		R241	Randolph, Thomas	Poems with the Muses' Looking Glass; and Amyntas
5040		22546a	Sidney, Philip	The Countess of Pembroke's Arcadia
5070		4969	Chapman, George	The Conspiracy and Tragedy of Charles Duke of Byron
5099		17089	Lyly, John	Six Court Comedies
5070.02	275b	n/a	Chapman, George	The Tragedy of Charles Duke of Byron
5041		22547	Alexander, William	The Countess of Pembroke's Arcadia
5041		22547	Sidney, Philip	The Countess of Pembroke's Arcadia
5042		22548	B., R.	The Countess of Pembroke's Arcadia
5042		22548	Sidney, Philip	The Countess of Pembroke's Arcadia
5042		22548	A., W.	The Countess of Pembroke's Arcadia
5043		22548a	B., R.	The Countess of Pembroke's Arcadia
5043		22548a	Sidney, Philip	The Countess of Pembroke's Arcadia
5043		22548a	A., W.	The Countess of Pembroke's Arcadia
5097.01	455a*	n/a	Jonson, Ben	Bartholomew Fair
5097.02	455a†	n/a	Jonson, Ben	Bartholomew Fair
5097.04	456a	n/a	Jonson, Ben	The Staple of News
5097.03	457a	n/a	Jonson, Ben	The Devil Is an Ass
5098		17088	Lyly, John	Six Court Comedies
5172		S3490	Shirley, James	Two Plays
5082		22274	Shakespeare, William	Comedies, Histories, and Tragedies
5100		11993	Gomersall, Robert	Poems
5101		12361	Greville, Fulke	Certain Learned and Elegant Works
5083		22274a	Shakespeare, William	Comedies, Histories, and Tragedies
5084		22274b	Shakespeare, William	Comedies, Histories, and Tragedies
5102.02	185bi	n/a	M., J.	Antonio's Revenge (2 Antonio and Mellida)
5129		C565	Lawes, Henry	Poems, with a Masque
5085		22274c	Shakespeare, William	Comedies, Histories, and Tragedies
5086		22274d	Shakespeare, William	Comedies, Histories, and Tragedies
5087		22274e	Shakespeare, William	Comedies, Histories, and Tragedies
5088		22274e.3	Shakespeare, William	Comedies, Histories, and Tragedies
5089		22274e.5	Shakespeare, William	Comedies, Histories, and Tragedies
5100.01	418b	n/a	Gomersall, Robert	Lodovick Sforza
448	236a†1 236a†2	4984	Chapman, George	Monsieur D'Olive
5102.11	214bi	n/a	Marston, John	The Dutch Courtesan (Cockle de Moye)
5102.09	230ci	n/a	Marston, John	Parasitaster, or The Fawn
5102.04	231bi	n/a	Marston, John	The Wonder of Women, or Sophonisba
5102.06	252bi*	n/a	Marston, John	What You Will
5102.07	252bi†	n/a	Marston, John	What You Will
5044		22549	B., R.	The Countess of Pembroke's Arcadia
5044		22549	Sidney, Philip	The Countess of Pembroke's Arcadia
5044		22549	A., W.	The Countess of Pembroke's Arcadia
5104		291	Aleman, Mateo	The Rogue
5106		347	Alexander, William	Recreations with the Muses
5105		13358	Heywood, Thomas	Pleasant Dialogues and Dramas
5105		13358	Beza, Theodore	Pleasant Dialogues and Dramas
5105		13358	Ovid	Pleasant Dialogues and Dramas
5105		13358	Lucian	Pleasant Dialogues and Dramas
5105		13358	Catsius, Jacobus	Pleasant Dialogues and Dramas
5105		13358	Erasmus, Desiderius	Pleasant Dialogues and Dramas
5105		13358	Textor, Ravisius	Pleasant Dialogues and Dramas
5105		13358	Buchanan, George	Pleasant Dialogues and Dramas
5128		C565A	Lawes, Henry	Poems, with a Masque
5122		13798	Jonson, Ben	Q. Horatius Flaccus His Art of Poetry
5111		20694	Randolph, Thomas	Poems with the Muses' Looking Glass; and Amyntas
5107		18343	Nabbes, Thomas	The Spring's Glory, with Other Poems, Epigrams, Elegies, and Epithalamiums
5125.01	457bi	n/a	Jonson, Ben	The Devil Is an Ass
982	595a†	21542	S., J.	Masquerade du Ciel
5111.01	547a	n/a	R., T.	The Muses' Looking Glass
5111.02	548a	n/a	Randolph, Thomas	Amyntas, or The Impossible Dowry
5045		22550	Sidney, Philip	The Countess of Pembroke's Arcadia
5045		22550	A., W.	The Countess of Pembroke's Arcadia
5045		22550	Johnstoun, James	The Countess of Pembroke's Arcadia
5109		18343a	Nabbes, Thomas	The Spring's Glory, with Other Poems, Epigrams, Elegies, and Epithalamiums
916	554ai	17718a	M., T.	Julia Agrippina, Empress of Rome
914	553aii	M1416	May, Thomas	Cleopatra, Queen of Egypt
5110		18343a	Nabbes, Thomas	The Spring's Glory, with Other Poems, Epigrams, Elegies, and Epithalamiums
5108		18343	Nabbes, Thomas	The Spring's Glory, with Other Poems, Epigrams, Elegies, and Epithalamiums
5118.01	513a	n/a	Nabbes, Thomas	Hannibal and Scipio
5118.02	514a	n/a	Nabbes, Thomas	Microcosmus
5118.03	540ai	n/a	Nabbes, Thomas	Tottenham Court
5118.04	540aii† 540aii	n/a	Nabbes, Thomas	Tottenham Court
5118.05	542ai	n/a	Nabbes, Thomas	Covent Garden
5118.06	542aii† 542aii	n/a	Nabbes, Thomas	Covent Garden
5118.09	576a	n/a	Nabbes, Thomas	The Bride
5118.10	581a	n/a	Nabbes, Thomas	The Unfortunate Mother
5126		4620	Carew, Thomas	Poems
5126.01	496b	n/a	Jones, Inigo	Coelum Britannicum
5126.01	496b	n/a	Carew, Thomas	Coelum Britannicum
5124		14754	Jonson, Ben	The Works. Second [and Third] Volume.
5124.18	615a	n/a	Jonson, Ben	Mortimer His Fall
5124.19	616a	n/a	Jonson, Ben	The Magnetic Lady, or Humors Reconciled
5124.20	617a	n/a	Jonson, Ben	A Tale of a Tub
5124.21	618a	n/a	Jonson, Ben	The Sad Shepherd, or A Tale of Robin Hood
5124.14	437b	n/a	Jonson, Ben	Love's Triumph Through Callipolis
5124.14	437b	n/a	Jones, Inigo	Love's Triumph Through Callipolis
5124.15	452b	n/a	Jonson, Ben	Chloridia: Rites to Chloris and Her Nymphs
5124.15	452b	n/a	Jones, Inigo	Chloridia: Rites to Chloris and Her Nymphs
5124.11	611a	n/a	Jonson, Ben	Pan's Anniversary, or The Shepherds' Holiday
5124.11	611a	n/a	Jones, Inigo	Pan's Anniversary, or The Shepherds' Holiday
5125		14754a	Jonson, Ben	The Works. Second [and Third] Volume.
5076		14753	Jonson, Ben	The Works
5076.02	163e	n/a	J., B.	Every Man Out of His Humor
5076.01	176c	n/a	J., B.	Every Man in His Humor
5076.03	181c	n/a	J., B.	Cynthia's Revels, or The Fountain of Self-Love
5076.04	186c	n/a	J., B.	Poetaster, or The Arraignment
5076.10	200c	n/a	J., B.	The Coronation Triumph (The Entertainment through London)
5076.11	201c	n/a	J., B.	The Entertainment of the Queen and Prince at Althorp (The Satyr)
5076.05	216c	n/a	J., B.	Sejanus His Fall
5076.06	259c	n/a	J., B.	Volpone, or The Fox
5076.09	296e	n/a	J., B.	Catiline His Conspiracy
5076.08	303c	n/a	J., B.	The Alchemist
5076.07	304d	n/a	J., B.	Epicene, or The Silent Woman
5120		13798	Jonson, Ben	Q. Horatius Flaccus His Art of Poetry
5123		13798	Jonson, Ben	Q. Horatius Flaccus His Art of Poetry
5120		13798	Horace	Q. Horatius Flaccus His Art of Poetry
5120.01	585ai	n/a	Jonson, Ben	The Gypsies Metamorphosed
5133		M2160	Milton, John	Poems
5134		S3481	Shirley, James	Poems &c.
5134.01	627a	n/a	Shirley, James	The Triumph of Beauty
5121		13798	Jonson, Ben	Q. Horatius Flaccus His Art of Poetry
1126	767ai†	F1467	Dekker, Thomas	The Sun's Darling
5121		13798	Horace	Q. Horatius Flaccus His Art of Poetry
5120.02	585aii	n/a	Jonson, Ben	The Gypsies Metamorphosed
1156	788a*1 788a†2	M1046	Massinger, Philip	The City Madam
1108	745aii	B3554	Bonarelli, Guidobaldo de'	Filli di Sciro, or Phillis of Scyros
1108	745aii	B3554	S., J.	Filli di Sciro, or Phillis of Scyros
5112		20695	Randolph, Thomas	Poems with the Muses' Looking Glass; and Amyntas
5112.01	547b	n/a	R., T.	The Muses' Looking Glass
5112.02	548b	n/a	R., T.	Amyntas, or The Impossible Dowry
5113		20695.5	Randolph, Thomas	Poems with the Muses' Looking Glass; and Amyntas
5130		23704	Tatham, John	The Fancies Theater (The Mirror of Fancies)
5130.01	600ai	n/a	Tatham, John	Love Crowns the End
5132		K452	Killigrew, Thomas	The Prisoners and Claracilla
5132.01	619a	n/a	Killigrew, Thomas	The Prisoners
5132.02	620a	n/a	Killigrew, Thomas	Claracilla (Claricilla)
5127		C564	Carew, Thomas	Poems
5127.01	496c	n/a	Jones, Inigo	Coelum Britannicum
5127.01	496c	n/a	Carew, Thomas	Coelum Britannicum
5114		R241	Randolph, Thomas	Poems with the Muses' Looking Glass; and Amyntas
5114.04	469d	n/a	Randolph, Thomas	The Jealous Lovers
5114.01	547c	n/a	R., T.	The Muses' Looking Glass
5114.02	548c	n/a	R., T.	Amyntas, or The Impossible Dowry
5114.03	469c	n/a	Randolph, Thomas	The Jealous Lovers
5135		S6126	Suckling, John	Fragmenta Aurea
5135.01	541b*	n/a	Suckling, John	Aglaura
5135.02	541b†	n/a	Suckling, John	Aglaura
5135.04	621b	n/a	Suckling, John	Brennoralt, or The Discontented Colonel
5135.03	628a	n/a	Suckling, John	The Goblins
5136		S6126A	Suckling, John	Fragmenta Aurea
5137		S6126B	Suckling, John	Fragmenta Aurea
5141		B889	Baron, Robert	Erotopaignion, or The Cyprian Academy
5144.04	L22a	n/a	Vincent, Thomas	Paria
447	236a†1 236a†*2	4984	Chapman, George	Monsieur D'Olive
5143		B1581	Fletcher, John	Comedies and Tragedies
5143		B1581	Beaumont, Francis	Comedies and Tragedies
5143.34	309b	n/a	Beaumont, Francis	The Masque of the Inner Temple and Gray's Inn
5138.02	628b	n/a	Suckling, John	The Goblins
5160		S5238	Stanley, Thomas	The History of Philosophy
5159		S5237	Stanley, Thomas	The History of Philosophy
5138		S6127	Suckling, John	Fragmenta Aurea
5138.01	541c	n/a	Suckling, John	Aglaura
5142		B890	Baron, Robert	Erotopaignion, or The Cyprian Academy
5138.03	621c	n/a	Suckling, John	Brennoralt, or The Discontented Colonel
5128		C565A	Carew, Thomas	Poems, with a Masque
5128.01	496d	n/a	Jones, Inigo	Coelum Britannicum
5128.01	496d	n/a	Carew, Thomas	Coelum Britannicum
5129		C565	Carew, Thomas	Poems, with a Masque
5146		C709	Lawes, Henry	Comedies, Tragicomedies, With other Poems
5146		C709	Cartwright, William	Comedies, Tragicomedies, With other Poems
5146.02	570c	n/a	Cartwright, William	The Royal Slave
5146.01	701a	n/a	Cartwright, William	The Lady Errant
5146.03	702a	n/a	Cartwright, William	The Ordinary, or The City Cozener
5165.02	759a	n/a	Massinger, Philip	The Guardian
5165.03	760a	n/a	Massinger, Philip	A Very Woman, or The Prince of Tarent
5046		S3768	Sidney, Philip	The Countess of Pembroke's Arcadia
5146.04	703a*	n/a	Cartwright, William	The Siege, or Love's Convert
5146.05	703a†	n/a	Cartwright, William	The Siege, or Love's Convert
5147		C1940A	Chapman, George	Comedies, Tragicomedies, and Tragedies
5147.01	146a	n/a	Chapman, George	The Blind Beggar of Alexandria (Irus)
5147.02	159a*	n/a	C., G.	An Humorous Day's Mirth (The Comedy of Humors)
5147.03	219a	n/a	Chapman, George	All Fools
5147.05	226a	n/a	Chapman, George	The Gentleman Usher (Vincentio and Margaret)
5147.04	236a*1 236a†2	n/a	Chapman, George	Monsieur D'Olive
5148		M816	Marston, John	Comedies, Tragicomedies, and Tragedies
5148.06	184a	n/a	M., J.	Antonio and Mellida
5148.07	185a	n/a	M., J.	Antonio's Revenge (2 Antonio and Mellida)
5148.01	203a	n/a	Marston, John	The Malcontent
5148.03	214a	n/a	Marston, John	The Dutch Courtesan (Cockle de Moye)
5148.05	230a	n/a	Marston, John	Parasitaster, or The Fawn
5148.04	231ai	n/a	Marston, John	The Wonder of Women, or Sophonisba
5148.02	252a	n/a	Marston, John	What You Will
5148.08	315cii	n/a	Barkstead, William	The Insatiate Countess
5116.01	547d	n/a	R., T.	The Muses' Looking Glass
5116.02	548d	n/a	R., T.	Amyntas, or The Impossible Dowry
5116		R242	Randolph, Thomas	Poems with the Muses' Looking Glass; Amyntas; Jealous Lovers; Aristippus
5117		R243	Randolph, Thomas	Poems with the Muses' Looking Glass; Amyntas; Jealous Lovers; Aristippus
5116.05	469e	n/a	Randolph, Thomas	The Jealous Lovers
5150		B1602	Beaumont, Francis	Poems
5150.01	309c	n/a	Beaumont, Francis	The Masque of the Inner Temple and Gray's Inn
5151		B1603	Beaumont, Francis	Poems
5153		B4870	Brome, Richard	Five New Plays
5153.02	719a	n/a	Brome, Richard	The Novella
5153.03	720a	n/a	Brome, Richard	The Court Beggar
5155		S3486	Shirley, James	Six New Plays
5155.01	723a	n/a	Shirley, James	The Brothers (The Politic Father)
5155.02	724a	n/a	Shirley, James	The Sisters
5165		M1050	Massinger, Philip	Three New Plays
5165.01	758a	n/a	Massinger, Philip	The Bashful Lover
5155.03	725a	n/a	Shirley, James	The Doubtful Heir (Rosania, or Love's Victory)
5155.04	726a	n/a	Shirley, James	The Imposture (The Impostor)
5155.05	727a	n/a	Shirley, James	The Cardinal
5155.06	728a	n/a	Shirley, James	The Court Secret
5154		B4871	Brome, Richard	Five New Plays
5158		M1416	May, Thomas	Two Tragedies
5158.01	553aii	n/a	May, Thomas	Cleopatra, Queen of Egypt
5158.02	554aii	n/a	May, Thomas	Julia Agrippina, Empress of Rome
5161		C581	Carlell, Lodowick	1 & 2 The Passionate Lovers
829	488b,a†	22459a.5	Shirley, James	The Triumph of Peace
5140		S6128	Suckling, John	Fragmenta Aurea
5162		C581A	Carlell, Lodowick	1 & 2 The Passionate Lovers
827	488b,a*	22459	Shirley, James	The Triumph of Peace
5183		S6130	Suckling, John	The Last Remains of Sir John Suckling
5163		C6710	Cox, Robert	Actaeon and Diana; with A Pastoral Story of the Nymph Oenone
5164		C6711	Cox, Robert	Actaeon and Diana; with A Pastoral Story of the Nymph Oenone
5169		G1006	Goffe, Thomas	Three Excellent Tragedies
5169.01	447b	n/a	Goffe, Thomas	The Raging Turk, or Bajazet the Second
5169.02	458b	n/a	Goffe, Thomas	The Courageous Turk, or Amurath the First
5169.03	485b	n/a	Goffe, Thomas	Orestes
5170		C582	Carlell, Lodowick	Two New Plays
5170.01	779a	n/a	Carlell, Lodowick	The Fool Would Be a Favorite, or The Discreet Lover
5170.02	780a	n/a	Carlell, Lodowick	Osmond the Great Turk, or The Noble Servant
5171		M1989	Middleton, Thomas	Two New Plays
5171.01	781a	n/a	Middleton, Thomas	More Dissemblers Besides Women
5171.02	782a	n/a	Middleton, Thomas	Women Beware Women
5131		T229	Tatham, John	The Fancies Theater (The Mirror of Fancies)
5131.01	600aii	n/a	Tatham, John	Love Crowns the End
5173		C4898	Cokayne, Aston	Small Poems of Diverse Sorts
5174		C4894	Cokayne, Aston	A Chain of Golden Poems
5173.02	771bi	n/a	Cokayne, Aston	The Obstinate Lady
5173.03	796ai	n/a	Cokayne, Aston	Trappolin Creduto Principe, or Trappolin Supposed a Prince
5176		M1480	M., J.	Two Plays
5179		S3475	Shirley, James	Honoria and Mammon; The Contention of Ajax and Ulysses
5080		6243.8	Daniel, Samuel	Dramatic Poems
5179.02	789a	n/a	Shirley, James	The Contention of Ajax and Ulysses for the Armor of Achilles
5180		S3474	Shirley, James	Honoria and Mammon; The Contention of Ajax and Ulysses
791	461a	17443.5	Marmion, Shackerley	Holland's Leaguer
5011		5232	Churchyard, Thomas	The First Part of Churchyard's Chips
5139		S6128	Suckling, John	Fragmenta Aurea
5139.01	541d	n/a	Suckling, John	Aglaura
5139.03	621d	n/a	Suckling, John	Brennoralt, or The Discontented Colonel
5139.02	628c	n/a	Suckling, John	The Goblins
5140.04	811a	n/a	Suckling, John	The Sad One
5182		B4872	Brome, Richard	Five New Plays
5182.02	806a cancel	n/a	Brome, Richard	The English Moor, or The Mock Marriage
5182.03	807a	n/a	Brome, Richard	The Lovesick Court, or The Ambitious Politic
5182.04	808a	n/a	Brome, Richard	The Weeding of the Covent Garden, or The Middlesex Justice of Peace (The Covent Garden Weeded)
5182.05	809a	n/a	Brome, Richard	The New Academy, or The New Exchange
5175		C4894A	Cokayne, Aston	A Chain of Golden Poems
708	384b cancel	17714a	M., T.	The Heir
5182.06	810a	n/a	Brome, Richard	The Queen and Concubine
5181		S3473	Shirley, James	Honoria and Mammon; The Contention of Ajax and Ulysses
5016.01	39c	n/a	Sackville, Thomas	Ferrex and Porrex (Gorboduc)
5152		B1604	Fletcher, John	Poems
5152		B1604	Beaumont, Francis	Poems
757	436a*1 436a†2	17640	Massinger, Philip	The Picture
971	587a†	3820	Brome, Richard	The Sparagus Garden (Tom Hoydon o' Tanton Deane)
5024		18138	Pembroke, Countess of	A Discourse of Life and Death; Antonius
5024		18138	Garnier, Robert	A Discourse of Life and Death; Antonius
5126.02	496b cancel	n/a	Jones, Inigo	Coelum Britannicum
5126.02	496b cancel	n/a	Carew, Thomas	Coelum Britannicum
5123		13798	Horace	Q. Horatius Flaccus His Art of Poetry
1126	767ai†	F1467	Ford, John	The Sun's Darling
1127	767ai§	F1467	Dekker, Thomas	The Sun's Darling
1127	767ai§	F1467	Ford, John	The Sun's Darling
1128	767ai║	F1467	Dekker, Thomas	The Sun's Darling
1128	767ai║	F1467	Ford, John	The Sun's Darling
1129	767ai‡	F1467	Dekker, Thomas	The Sun's Darling
1129	767ai‡	F1467	Ford, John	The Sun's Darling
1187	L5a	12551	Gwinne, Matthew	Nero
1213	L23aii	F1343	Anglo-Britanno, F.	La Fida Pastora
5176.02	671bi	n/a	M., J.	The Amorous War
5176.04	671bii	n/a	M., J.	The Amorous War
5156		S3486	Shirley, James	Six New Plays
5156.02	752ai	n/a	Shirley, James	The Politician
5156.01	747ai	n/a	Shirley, James	The Gentleman of Venice
776	447a	11981	Goffe, Thomas	The Raging Turk, or Bajazet the Second
